id,category,display_name,requirement,source,required_for,planned_path,current_status,approval_status,completion_status,notes
"upgrade.building.resource_chain","combat.upgradeTrack","Resource Chain Upgrade","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.building.resource_chain_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.building.resource_chain","combat.upgradeTrack","Resource Chain Upgrade","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.building.resource_chain_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
"upgrade.building.sensor_network","combat.upgradeTrack","Sensor Network Upgrade","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.building.sensor_network_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.building.sensor_network","combat.upgradeTrack","Sensor Network Upgrade","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.building.sensor_network_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
"upgrade.building.training_facilities","combat.upgradeTrack","Training Facility Expansion","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.building.training_facilities_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.building.training_facilities","combat.upgradeTrack","Training Facility Expansion","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.building.training_facilities_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
"upgrade.building.vehicle_workshop","combat.upgradeTrack","Vehicle Workshop Expansion","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.building.vehicle_workshop_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.building.vehicle_workshop","combat.upgradeTrack","Vehicle Workshop Expansion","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.building.vehicle_workshop_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
"upgrade.enemy.irregular_escalation","combat.upgradeTrack","Irregular Threat Escalation","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.enemy.irregular_escalation_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.enemy.irregular_escalation","combat.upgradeTrack","Irregular Threat Escalation","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.enemy.irregular_escalation_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
"upgrade.enemy.rocketeer_escalation","combat.upgradeTrack","Enemy Rocketeer Escalation","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.enemy.rocketeer_escalation_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.enemy.rocketeer_escalation","combat.upgradeTrack","Enemy Rocketeer Escalation","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.enemy.rocketeer_escalation_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
"upgrade.enemy.sniper_escalation","combat.upgradeTrack","Enemy Sniper Escalation","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.enemy.sniper_escalation_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.enemy.sniper_escalation","combat.upgradeTrack","Enemy Sniper Escalation","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.enemy.sniper_escalation_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
"upgrade.sea.cutter_command","combat.upgradeTrack","Cutter Command Systems","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.sea.cutter_command_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.sea.cutter_command","combat.upgradeTrack","Cutter Command Systems","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.sea.cutter_command_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
"upgrade.sea.drone_boat_sensor","combat.upgradeTrack","Drone Boat Sensor","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.sea.drone_boat_sensor_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.sea.drone_boat_sensor","combat.upgradeTrack","Drone Boat Sensor","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.sea.drone_boat_sensor_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
"upgrade.sea.landing_craft_armor","combat.upgradeTrack","Landing Craft Armor","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.sea.landing_craft_armor_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.sea.landing_craft_armor","combat.upgradeTrack","Landing Craft Armor","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.sea.landing_craft_armor_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
"upgrade.sea.missile_fire_control","combat.upgradeTrack","Naval Missile Control","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.sea.missile_fire_control_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.sea.missile_fire_control","combat.upgradeTrack","Naval Missile Control","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.sea.missile_fire_control_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
"upgrade.sea.patrol_hull","combat.upgradeTrack","Patrol Hull Upgrade","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.sea.patrol_hull_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.sea.patrol_hull","combat.upgradeTrack","Patrol Hull Upgrade","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.sea.patrol_hull_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
"upgrade.unit.aircrew_survival","combat.upgradeTrack","Aircrew Survival Training","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.unit.aircrew_survival_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.unit.aircrew_survival","combat.upgradeTrack","Aircrew Survival Training","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.unit.aircrew_survival_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
"upgrade.unit.breacher_hazard","combat.upgradeTrack","Breach And Hazard Kit","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.unit.breacher_hazard_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.unit.breacher_hazard","combat.upgradeTrack","Breach And Hazard Kit","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.unit.breacher_hazard_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
"upgrade.unit.civilian_safety","combat.upgradeTrack","Civilian Safety Protocol","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.unit.civilian_safety_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.unit.civilian_safety","combat.upgradeTrack","Civilian Safety Protocol","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.unit.civilian_safety_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
"upgrade.unit.close_security","combat.upgradeTrack","Close Security Drill","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.unit.close_security_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.unit.close_security","combat.upgradeTrack","Close Security Drill","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.unit.close_security_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
"upgrade.unit.contractor_security","combat.upgradeTrack","Contractor Security Drill","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.unit.contractor_security_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.unit.contractor_security","combat.upgradeTrack","Contractor Security Drill","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.unit.contractor_security_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
"upgrade.unit.general_training","combat.upgradeTrack","General Training","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.unit.general_training_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.unit.general_training","combat.upgradeTrack","General Training","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.unit.general_training_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
"upgrade.unit.marksman_recon","combat.upgradeTrack","Marksman Recon Optics","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.unit.marksman_recon_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.unit.marksman_recon","combat.upgradeTrack","Marksman Recon Optics","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.unit.marksman_recon_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
"upgrade.unit.rifleline","combat.upgradeTrack","Rifleline Training","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.unit.rifleline_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.unit.rifleline","combat.upgradeTrack","Rifleline Training","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.unit.rifleline_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
"upgrade.unit.rocketeer_antiarmor","combat.upgradeTrack","Anti-Armor Rocket Kit","upgrade track UI icon","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Store, Reward Unlock, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeIcons/upgrade.unit.rocketeer_antiarmor_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"upgrade.unit.rocketeer_antiarmor","combat.upgradeTrack","Anti-Armor Rocket Kit","four-tier upgrade badge set: tier 1 base, tier 2 field, tier 3 advanced, tier 4 elite","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Armory, Reward Track, Store, POP-09","Assets/Game/Art/UI/Generated/CombatCatalog/UpgradeBadges/upgrade.unit.rocketeer_antiarmor_TierBadges.png","missing","not_reviewed","not_started","Required by upgrade tier model."
